,City,Date,PM2.5,NO,NO2,NOx,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
1012,Ahmedabad,09-10-2017,0.0,16.31,12.78,55.44997801469908,1305.3775613097105,474.48600736340563,26.147748527636605,5.414259320536305,20.772612720459602,1.4884489376732026,-60.64427710227994,
1013,Ahmedabad,10-10-2017,64.55,16.31,12.78,45.75,1239.7085277865872,449.1881639957643,17.7,5.11,18.77,1.11,21.845227251763163,
1014,Ahmedabad,11-10-2017,61.72,16.31,12.78,36.6,1173.3823023889663,423.8311496824466,9.73,4.67,15.99,0.64,105.0,Moderate
1015,Ahmedabad,12-10-2017,0.0,16.31,12.78,31.872298466779377,1106.3988851168474,398.4149644234528,6.027995841423293,4.987222350281179,15.697837075535414,0.48517626091849175,188.82004114243,
1016,Ahmedabad,13-10-2017,0.0,16.31,12.78,32.21228214235151,1038.758275970231,372.93960821878284,7.225695409900985,6.210494222467685,18.437715285785536,0.7133166699630236,273.30535067905316,
1017,Ahmedabad,14-10-2017,0.0,16.31,12.78,37.61995102671641,970.4604749491166,347.4050810684367,13.323098705433083,8.339815616559516,24.20963463075037,1.3244212271335951,358.4559286098697,
1018,Ahmedabad,15-10-2017,0.0,16.31,12.78,47.38249943309643,901.5054820535041,321.81138297241426,24.320205728019573,11.068500891495852,32.13098851129202,2.213010729632731,444.27177493487943,
1019,Ahmedabad,16-10-2017,0.0,16.31,12.78,57.22309324082586,831.893297283394,296.1585139307157,38.82786466597198,12.556436200911792,36.90613733258313,2.746209960675582,530.7528896540823,
1020,Ahmedabad,17-10-2017,0.0,16.31,12.78,66.42892676312705,761.6239206387861,270.44647394334095,48.51116464915934,12.496935903746506,37.652474495485784,2.8185397174646716,591.7337732009588,
1021,Ahmedabad,18-10-2017,76.32,16.31,12.78,75.0,690.6973521196802,244.67526301029,51.980953865893106,10.89,34.37,2.43,601.0489260089888,
1022,Ahmedabad,19-10-2017,0.0,16.31,12.78,82.93631295144475,619.1135917260765,218.84488113156283,49.23723231617335,7.7356284896722745,27.058713846125773,1.5805908082815683,558.6983480781722,
1023,Ahmedabad,20-10-2017,109.16,16.31,12.78,76.3,546.8726394579751,192.9553283071595,40.28,7.6,22.13,1.42,464.68203940850924,
1024,Ahmedabad,21-10-2017,126.57,16.31,12.78,46.52,473.97449531537575,167.00660453708,27.85,11.85,22.28,2.42,319.0,Very Poor
1025,Ahmedabad,22-10-2017,59.26,16.31,12.78,28.25,400.4191592982786,140.9987098213243,26.22,5.08,10.27,1.19,146.0,Moderate
1026,Ahmedabad,23-10-2017,51.72,16.31,12.78,34.62,326.2066314066835,114.93164415989239,24.71,5.35,10.47,0.92,80.0,Satisfactory
1027,Ahmedabad,24-10-2017,67.4,16.31,12.78,37.53,251.3369116405907,88.80540755278426,19.89,7.54,15.47,1.19,102.0,Moderate
1028,Ahmedabad,25-10-2017,79.49,175.81,28.34,89.33,175.81,62.62,18.21,11.23,29.21,2.13,459.0,Severe
1029,Ahmedabad,26-10-2017,112.25,104.94,36.61,141.28,104.94,43.78,23.6,21.01,51.59,3.38,1426.0,Severe
1030,Ahmedabad,27-10-2017,133.07,70.84,51.06,121.9,70.84,61.91,32.46,22.32,55.28,4.05,1348.0,Severe
1031,Ahmedabad,28-10-2017,93.96,71.28,46.94,118.1,71.28,47.05,6.36,13.78,46.17,2.37,1073.0,Severe
1032,Ahmedabad,29-10-2017,93.7,55.17,53.13,108.3,55.17,47.28,21.54,19.04,55.69,3.75,952.0,Severe
1033,Ahmedabad,30-10-2017,0.0,16.31,53.13,62.379347442790404,26.62094587923613,39.05302456248513,43.11796984872575,12.673801762448694,35.98516558536298,3.0506257307551645,854.8525686215254,
1034,Ahmedabad,31-10-2017,77.12,3.96,25.16,15.09,3.96,28.73,56.01,2.56,8.52,1.16,754.646946831298,
1035,Ahmedabad,01-11-2017,0.0,16.31,25.16,0.0,3.3433492233176576,28.505130658478862,53.551848891764266,0.0,0.0,0.0,655.9558970697142,
1036,Ahmedabad,02-11-2017,0.0,16.31,25.16,0.0,19.94511210723196,39.37398791144075,39.216293979933795,0.0,0.0,0.0,586.2159939791497,
1037,Ahmedabad,03-11-2017,96.65,24.81,67.28,66.67,24.81,67.31,33.84,21.21,60.08,3.37,550.0,Severe
1038,Ahmedabad,04-11-2017,107.09,16.58,95.73,59.61,16.58,104.29,44.5,22.37,76.3,5.22,538.0,Severe
1039,Ahmedabad,05-11-2017,119.02,17.91,82.3,53.51,17.91,101.88,77.28,21.71,68.45,6.02,498.0,Severe
1040,Ahmedabad,06-11-2017,83.86,36.74,82.94,67.88,36.74,90.76,52.82,23.48,82.75,14.62,517.0,Severe
1041,Ahmedabad,07-11-2017,72.67,42.99,108.74,85.13,42.99,106.41,27.74,33.58,117.04,39.38,901.0,Severe
1042,Ahmedabad,08-11-2017,94.32,62.88,105.75,98.51,62.88,127.84,55.03,45.36,173.76,51.5,929.0,Severe
1043,Ahmedabad,09-11-2017,89.0,38.8,119.82,87.41,38.8,131.99,42.9,40.31,152.39,44.36,850.0,Severe
1044,Ahmedabad,10-11-2017,85.35,48.64,105.07,87.55,48.64,111.22,62.31,35.32,143.01,39.8,669.0,Severe
1045,Ahmedabad,11-11-2017,101.25,51.7,106.82,90.69,51.7,113.03,58.29,34.08,134.63,40.55,1141.0,Severe
1046,Ahmedabad,12-11-2017,90.02,47.15,99.02,83.49,47.15,130.27,67.89,0.0,0.0,0.0,707.0,Severe
1047,Ahmedabad,13-11-2017,119.17,98.33,98.11,121.12,98.33,110.08,48.07,12.51,0.63,8.3,1577.0,Severe
1048,Ahmedabad,14-11-2017,207.19,118.02,146.18,159.36,118.02,160.06,37.21,63.79,2.22,32.14,1747.0,Severe
1049,Ahmedabad,15-11-2017,148.83,45.88,29.79,48.57,45.88,113.64,36.02,49.7,1.66,24.73,1065.0,Severe
1050,Ahmedabad,16-11-2017,85.32,5.06,31.48,15.88,5.06,124.92,28.71,14.55,0.55,6.98,195.0,Moderate
1051,Ahmedabad,17-11-2017,143.07,5.85,73.39,40.17,5.85,132.05,42.6,15.08,0.51,4.07,291.0,Poor
1052,Ahmedabad,18-11-2017,140.88,6.11,76.05,41.66,6.11,130.2,26.06,13.81,0.5,3.84,313.0,Very Poor
1053,Ahmedabad,19-11-2017,99.77,10.23,73.33,43.4,10.23,99.05,37.6,20.24,7.37,3.58,333.0,Very Poor
1054,Ahmedabad,20-11-2017,119.99,6.84,73.41,40.92,6.84,81.21,48.09,9.95,26.94,81.26,338.0,Very Poor
1055,Ahmedabad,21-11-2017,111.92,15.17,81.11,50.89,15.17,112.56,62.34,10.59,22.64,32.4,371.0,Very Poor
1056,Ahmedabad,22-11-2017,96.51,15.07,84.06,52.25,15.07,102.74,74.34,35.22,54.77,37.06,463.0,Severe
1057,Ahmedabad,23-11-2017,80.52,24.0,88.07,60.87,24.0,118.4,55.49,3.34,12.65,5.8,419.0,Severe
1058,Ahmedabad,24-11-2017,92.8,45.76,102.15,83.98,45.76,143.12,55.83,4.01,14.62,5.88,700.0,Severe
1059,Ahmedabad,25-11-2017,102.26,37.88,111.94,117.06,37.88,140.1,45.65,2.18,9.87,4.42,1043.0,Severe
1060,Ahmedabad,26-11-2017,108.19,55.69,109.21,94.83,55.69,117.82,47.4,12.43,18.84,16.9,1029.0,Severe
1061,Ahmedabad,27-11-2017,93.87,69.71,102.93,102.24,69.71,122.74,43.8,5.13,30.23,7.32,1041.0,Severe
1062,Ahmedabad,28-11-2017,109.53,55.08,117.71,98.52,55.08,123.22,43.0,8.31,39.7,8.85,1430.0,Severe
1063,Ahmedabad,29-11-2017,79.34,14.63,106.33,62.78,14.63,113.88,54.62,17.73,69.72,12.9,765.0,Severe
1064,Ahmedabad,30-11-2017,93.05,40.22,94.66,76.19,40.22,104.74,60.03,31.5,104.29,24.51,599.0,Severe
1065,Ahmedabad,01-12-2017,85.51,30.39,98.09,70.53,30.39,107.36,40.02,27.59,139.46,21.26,764.0,Severe
1066,Ahmedabad,02-12-2017,80.89,6.14,71.52,39.47,6.14,103.62,78.13,12.02,61.66,7.27,330.0,Very Poor
1067,Ahmedabad,03-12-2017,58.62,5.49,61.64,34.16,5.49,88.67,86.71,8.51,31.34,3.59,205.0,Poor
1068,Ahmedabad,04-12-2017,68.53,5.78,61.38,34.25,5.78,85.69,88.35,9.43,38.61,4.86,164.0,Moderate
1069,Ahmedabad,05-12-2017,81.38,5.9,55.07,31.27,5.9,58.91,39.29,11.0,41.5,16.69,187.0,Moderate
1070,Ahmedabad,06-12-2017,56.54,5.46,32.13,19.75,5.46,31.81,66.39,8.81,27.96,3.73,149.0,Moderate
1071,Ahmedabad,07-12-2017,74.08,7.19,57.73,33.53,7.19,45.02,40.27,15.38,53.13,9.9,215.0,Poor
1072,Ahmedabad,08-12-2017,62.76,5.58,62.02,34.05,5.58,74.08,83.18,14.84,67.56,10.1,284.0,Poor
1073,Ahmedabad,09-12-2017,86.09,5.9,72.14,39.59,5.9,114.3,59.39,16.74,75.26,9.42,167.0,Moderate
1074,Ahmedabad,10-12-2017,59.74,26.28,77.12,57.23,26.28,98.31,42.01,23.84,93.18,14.29,337.0,Very Poor
1075,Ahmedabad,11-12-2017,87.13,28.06,56.52,48.51,28.06,115.96,53.61,26.49,81.22,17.99,696.0,Severe
1076,Ahmedabad,12-12-2017,52.15,15.98,65.44,43.85,15.98,86.58,58.81,1.82,12.48,28.35,295.0,Poor
1077,Ahmedabad,13-12-2017,67.51,20.79,88.83,58.85,20.79,112.57,51.5,0.99,5.97,3.92,565.0,Severe
1078,Ahmedabad,14-12-2017,70.08,11.42,81.65,48.35,11.42,116.77,61.73,0.74,5.81,3.21,400.0,Very Poor
1079,Ahmedabad,15-12-2017,86.9,7.54,76.2,42.8,7.54,105.41,72.02,8.28,27.53,8.36,250.0,Poor
1080,Ahmedabad,16-12-2017,77.34,6.33,61.41,34.68,6.33,102.44,75.64,12.03,37.64,3.29,232.0,Poor
1081,Ahmedabad,17-12-2017,65.93,5.7,45.55,26.48,5.7,99.74,105.69,9.37,36.74,3.21,174.0,Moderate
1082,Ahmedabad,18-12-2017,66.58,7.16,62.16,35.66,7.16,98.89,66.87,11.34,52.45,9.93,198.0,Moderate
1083,Ahmedabad,19-12-2017,62.24,17.88,88.65,56.59,17.88,109.76,48.64,18.08,85.56,12.11,340.0,Very Poor
1084,Ahmedabad,20-12-2017,62.07,8.72,72.18,41.72,8.72,102.25,56.86,14.06,63.32,8.47,355.0,Very Poor
1085,Ahmedabad,21-12-2017,72.04,7.78,73.92,41.87,7.78,114.05,73.53,15.03,58.24,7.72,246.0,Poor
1086,Ahmedabad,22-12-2017,67.44,5.95,62.74,35.05,5.95,99.05,93.19,12.12,47.21,5.22,216.0,Poor
1087,Ahmedabad,23-12-2017,77.76,25.81,78.94,57.77,25.81,110.69,79.46,19.04,87.65,20.17,306.0,Very Poor
1088,Ahmedabad,24-12-2017,96.71,19.89,101.08,64.15,19.89,127.91,54.97,22.98,101.88,17.71,650.0,Severe
1089,Ahmedabad,25-12-2017,75.14,29.6,89.68,65.84,29.6,116.39,67.14,19.73,87.41,17.33,515.0,Severe
1090,Ahmedabad,26-12-2017,69.27,15.17,79.33,52.7,15.17,85.87,65.28,15.99,69.1,11.46,529.0,Severe
1091,Ahmedabad,27-12-2017,71.54,26.95,89.06,63.56,26.95,111.43,65.58,21.84,106.69,16.78,404.0,Severe
1092,Ahmedabad,28-12-2017,104.13,43.47,101.35,81.88,43.47,113.39,58.08,29.83,84.76,26.51,773.0,Severe
1093,Ahmedabad,29-12-2017,88.93,30.55,93.2,68.26,30.55,112.46,61.52,21.93,99.28,17.48,763.0,Severe
1094,Ahmedabad,30-12-2017,82.03,14.9,92.12,56.06,14.9,113.34,65.25,19.32,59.77,9.53,474.0,Severe
1095,Ahmedabad,31-12-2017,84.43,6.85,74.68,41.54,6.85,115.41,90.79,13.58,45.82,6.52,343.0,Very Poor
1096,Ahmedabad,01-01-2018,84.46,7.58,87.62,48.4,7.58,102.36,69.02,14.48,45.6,6.33,278.0,Poor
1097,Ahmedabad,02-01-2018,76.51,9.26,76.69,44.32,9.26,103.46,93.51,14.29,61.83,7.48,256.0,Poor
1098,Ahmedabad,03-01-2018,63.88,13.87,69.32,44.16,13.87,70.3,105.33,12.77,60.99,9.5,300.0,Poor
1099,Ahmedabad,04-01-2018,81.1,19.42,109.07,67.15,19.42,93.3,65.69,19.56,72.46,11.29,532.0,Severe
1100,Ahmedabad,05-01-2018,73.61,25.96,173.08,103.8,25.96,93.86,36.51,17.69,61.48,9.93,534.0,Severe
1101,Ahmedabad,06-01-2018,75.79,31.55,146.8,95.16,31.55,113.82,41.95,21.18,64.94,11.11,738.0,Severe
1102,Ahmedabad,07-01-2018,77.87,23.19,137.62,84.44,23.19,107.58,50.46,16.52,56.8,10.21,622.0,Severe
1103,Ahmedabad,08-01-2018,77.72,8.91,135.66,72.82,8.91,101.93,48.73,14.27,49.51,6.42,517.0,Severe
1104,Ahmedabad,09-01-2018,66.89,5.86,92.57,49.53,5.86,89.53,68.56,9.0,37.96,4.21,216.0,Poor
1105,Ahmedabad,10-01-2018,74.57,16.31,133.53,77.31,16.31,103.2,55.23,12.18,55.8,8.0,316.0,Very Poor
1106,Ahmedabad,11-01-2018,89.1,44.57,137.16,100.17,44.57,92.55,59.41,18.16,59.55,18.01,586.0,Severe
1107,Ahmedabad,12-01-2018,110.34,30.4,150.93,94.57,30.4,95.48,47.58,16.99,102.25,16.31,898.0,Severe
1108,Ahmedabad,13-01-2018,82.53,20.58,150.48,88.76,20.58,106.65,43.23,15.93,76.58,13.48,421.0,Severe
1109,Ahmedabad,14-01-2018,108.01,22.69,132.63,81.63,22.69,86.78,10.99,15.14,58.18,10.19,542.0,Severe
1110,Ahmedabad,15-01-2018,92.94,14.34,114.26,66.44,14.34,83.85,51.68,11.26,38.97,7.45,610.0,Severe
1111,Ahmedabad,16-01-2018,87.3,44.01,163.43,112.56,44.01,127.99,12.21,18.24,77.88,13.33,716.0,Severe
1112,Ahmedabad,17-01-2018,89.06,29.54,132.69,86.77,29.54,119.07,41.74,25.0,85.81,13.5,804.0,Severe
1113,Ahmedabad,18-01-2018,51.61,32.42,127.3,86.29,32.42,100.99,31.7,14.07,54.29,9.53,656.0,Severe
1114,Ahmedabad,19-01-2018,91.13,65.07,169.17,131.09,65.07,128.78,25.03,21.46,61.87,9.84,1201.0,Severe
1115,Ahmedabad,20-01-2018,88.69,52.45,164.88,122.7,52.45,100.85,60.49,26.98,118.22,24.42,1060.5625747407194,
1116,Ahmedabad,21-01-2018,108.92,30.7,273.39,155.55,30.7,113.34,59.23,39.79,189.75,48.76,595.0,Severe
1117,Ahmedabad,22-01-2018,89.63,9.92,141.29,76.32,9.92,124.11,70.9,14.07,48.33,4.11,384.0,Very Poor
1118,Ahmedabad,23-01-2018,55.27,29.44,86.96,66.11,29.44,91.67,47.71,7.96,40.51,7.73,332.0,Very Poor
1119,Ahmedabad,24-01-2018,97.88,52.63,123.1,111.32,52.63,100.55,40.9,25.75,109.29,18.66,1155.0,Severe
1120,Ahmedabad,25-01-2018,128.56,89.57,160.65,157.6,89.57,124.43,40.06,36.0,111.01,29.73,1355.0,Severe
1121,Ahmedabad,26-01-2018,103.63,52.92,173.52,132.44,52.92,96.19,43.5,24.12,102.83,20.09,1367.0,Severe
1122,Ahmedabad,27-01-2018,102.16,15.17,145.55,82.32,15.17,137.02,63.22,13.51,56.14,5.82,795.0,Severe
1123,Ahmedabad,28-01-2018,89.53,35.38,122.51,94.35,35.38,156.59,83.69,14.9,82.3,12.69,430.0,Severe
1124,Ahmedabad,29-01-2018,101.92,65.27,189.67,141.23,65.27,125.54,41.52,18.18,69.89,13.38,1153.0,Severe
1125,Ahmedabad,30-01-2018,117.99,83.78,203.41,161.75,83.78,147.58,41.0,24.68,100.81,19.45,1414.0,Severe
1126,Ahmedabad,31-01-2018,115.79,42.54,166.11,124.97,42.54,151.92,32.24,12.32,41.88,8.79,1042.0,Severe
1127,Ahmedabad,01-02-2018,189.12,94.0,178.13,160.97,94.0,168.44,39.06,0.74,5.81,3.21,1613.0,Severe
1128,Ahmedabad,02-02-2018,88.37,15.14,155.73,87.26,15.14,106.29,44.14,0.74,5.81,3.21,433.0,Severe
1129,Ahmedabad,03-02-2018,96.64,73.16,201.59,152.93,73.16,146.13,7.97,0.74,5.81,3.21,692.0,Severe
1130,Ahmedabad,04-02-2018,98.0,71.48,201.17,151.47,71.48,146.25,7.94,0.74,5.81,3.21,620.0,Severe
1131,Ahmedabad,05-02-2018,93.31,49.85,186.16,128.01,49.85,142.83,32.93,0.74,5.81,3.21,617.0,Severe
1132,Ahmedabad,06-02-2018,104.89,25.46,153.96,94.11,25.46,121.22,38.11,0.74,5.81,3.21,590.0,Severe
1133,Ahmedabad,07-02-2018,109.34,27.03,156.18,96.35,27.03,121.57,49.84,0.74,5.81,3.21,856.0,Severe
1134,Ahmedabad,08-02-2018,70.25,48.11,140.78,105.05,48.11,97.56,55.79,0.74,5.81,3.21,587.0,Severe
1135,Ahmedabad,09-02-2018,103.17,108.99,173.67,166.23,108.99,125.46,42.09,0.74,5.81,3.21,1423.0,Severe
1136,Ahmedabad,10-02-2018,185.77,124.01,172.84,186.66,124.01,120.94,40.97,0.74,5.81,3.21,1917.0,Severe
1137,Ahmedabad,11-02-2018,84.48,20.33,99.65,63.78,20.33,151.24,29.52,0.74,5.81,3.21,471.0,Severe
1138,Ahmedabad,12-02-2018,89.41,28.93,130.93,85.46,28.93,110.86,34.08,0.74,5.81,3.21,488.0,Severe
1139,Ahmedabad,13-02-2018,64.61,10.31,117.16,64.84,10.31,104.81,51.44,0.74,5.81,3.21,471.0,Severe
1140,Ahmedabad,14-02-2018,65.35,6.17,104.31,53.74,6.17,59.29,64.67,0.74,5.81,3.21,172.0,Moderate
1141,Ahmedabad,15-02-2018,52.18,32.36,106.89,76.29,32.36,84.2,62.74,0.74,5.81,3.21,390.0,Very Poor
1142,Ahmedabad,16-02-2018,75.13,36.67,176.38,113.4,36.67,124.9,67.84,0.74,5.81,3.21,802.0,Severe
1143,Ahmedabad,17-02-2018,83.65,47.49,180.34,123.41,47.49,130.27,47.95,0.74,5.81,3.21,1035.0,Severe
1144,Ahmedabad,18-02-2018,220.49,108.73,177.19,178.15,108.73,133.39,41.76,0.74,5.81,3.21,1477.0,Severe
1145,Ahmedabad,19-02-2018,242.66,132.47,199.17,246.03,132.47,127.42522931596238,44.06,0.74,5.81,3.21,2049.0,Severe
1146,Ahmedabad,20-02-2018,114.78,74.41,159.18,138.66,74.41,122.06,32.35,9.83,41.52,10.93,1314.0,Severe
1147,Ahmedabad,21-02-2018,92.92,66.96,164.78,130.45,66.96,123.47,46.91,18.99,134.73,29.26,1215.0,Severe
1148,Ahmedabad,22-02-2018,91.66,92.86,135.71,136.23,92.86,108.4,46.15,27.37,129.03,30.26,1483.0,Severe
1149,Ahmedabad,23-02-2018,138.4,134.85,141.97,169.89,134.85,127.68,25.63,28.04,205.68,40.05,1526.0,Severe
1150,Ahmedabad,24-02-2018,0.0,16.31,141.97,131.99156939124714,89.2661161351853,107.40690276483463,33.29666090337855,17.099286569968722,156.32945414411859,30.60602148130793,1213.2697728526184,
1151,Ahmedabad,25-02-2018,38.82,27.81,125.35,81.9,27.81,91.52,46.78,7.73,72.55,16.33,643.6817238032401,
1152,Ahmedabad,26-02-2018,49.18,30.05,135.69,88.62,30.05,123.83,40.63,10.88,75.24,15.72,460.0,Severe
1153,Ahmedabad,27-02-2018,56.42,35.02,152.62,100.58,35.02,124.25,44.79,11.98,88.61,18.38,700.0,Severe
1154,Ahmedabad,28-02-2018,60.36,18.78,177.23,100.47,18.78,124.95,51.14,15.64,93.04,18.76,831.0,Severe
1155,Ahmedabad,01-03-2018,54.45,8.51,116.22,63.04,8.51,167.13,9.36,11.97,70.75,17.01,291.0,Poor
1156,Ahmedabad,02-03-2018,53.5,4.52,105.31,54.74,4.52,171.32,30.646405785861745,11.62,69.29,16.62,132.0,Moderate
1157,Ahmedabad,03-03-2018,41.64,13.79,104.44,61.23,13.79,109.4,63.12,12.47,69.84,13.17,212.0,Poor
1158,Ahmedabad,04-03-2018,32.36,25.68,78.27,57.34,25.68,71.59,44.82,7.3,76.14,12.58,717.0,Severe
1159,Ahmedabad,05-03-2018,29.98,22.14,114.5,72.38,22.14,97.02,37.0,8.94,64.57,11.58,525.0,Severe
1160,Ahmedabad,06-03-2018,33.3,52.23,128.12,111.18,52.23,99.65,42.05,20.61,91.72,19.35,777.0,Severe
1161,Ahmedabad,07-03-2018,56.51,10.58,121.56,66.9,10.58,81.19,54.42,8.42,53.98,13.31,807.0,Severe
1162,Ahmedabad,08-03-2018,88.85,46.93,147.44,109.62,46.93,82.23,67.24,13.08,69.23,13.24,520.0,Severe
1163,Ahmedabad,09-03-2018,111.68,41.3,119.71,108.46,41.3,94.48,53.57,17.49,68.66,16.0,1171.0,Severe
1164,Ahmedabad,10-03-2018,114.06,52.37,131.09,118.44,52.37,82.54,56.94,56.27,107.66,25.67,1332.0,Severe
1165,Ahmedabad,11-03-2018,116.93,31.48,118.96,104.3,31.48,98.31,53.2,24.48,128.41,25.34,1260.0,Severe
1166,Ahmedabad,12-03-2018,84.19,51.41,136.64,105.02,51.41,101.89,50.69,21.27,63.94,9.42,708.0,Severe
1167,Ahmedabad,13-03-2018,98.53,70.03,101.27,105.37,70.03,82.76,38.63,14.37,58.25,11.7,1108.0,Severe
1168,Ahmedabad,14-03-2018,84.16,17.12,91.61,57.46,17.12,72.88,24.38,13.56,35.06,6.01,761.0,Severe
1169,Ahmedabad,15-03-2018,71.82,37.72,77.57,75.31,37.72,59.98,46.07,15.85,41.29,8.02,541.0,Severe
1170,Ahmedabad,16-03-2018,80.51,80.75,83.56,104.64,80.75,45.11,36.86,19.32,76.59,13.9,1274.0,Severe
1171,Ahmedabad,17-03-2018,133.48,54.16,112.13,95.12,54.16,93.54,45.02,14.09,54.92,9.61,1241.0,Severe
1172,Ahmedabad,18-03-2018,116.54,45.17,140.86,103.35,45.17,118.35,10.65,11.53,66.97,9.89,1210.0,Severe
1173,Ahmedabad,19-03-2018,98.49,17.14,87.62,55.53,17.14,56.14,30.545857636791343,7.12,31.65,5.03,301.0,Very Poor
1174,Ahmedabad,20-03-2018,160.68,14.93,97.06,58.49,14.93,51.32,59.78,7.58,39.23,4.58,549.0,Severe
